ts,tns,target_x,target_y,target_z,inter_x,inter_y,inter_z,target_v,inter_vx,inter_vy,inter_vz,inter_v,inter_g_yaw_rate,inter_g_yaw_rate,inter_g_yaw,yolo_x,yolo_y,yolo_depth,gimbal_neut,inter_pitch,inter_yaw
2,663932085,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.69121e-05,0,0,0.0,0,-0.00031300351838594296,3.0774095813420157
2,678751468,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.69121e-05,0,0,0.0,0,-0.00031300351838594296,3.0774095813420157
2,697769641,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.69121e-05,0,0,0.0,0,-0.00031300351838594296,3.0774095813420157
2,712245702,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.69121e-05,0,0,0.0,0,-0.00031300351838594296,3.0774095813420157
2,727520465,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.71323e-05,0,0,0.0,0,-0.00031300351838594296,3.0774095813420157
2,745743036,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.71323e-05,0,0,0.0,0,-0.00031300351838594296,3.0774095813420157
2,762482881,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.71323e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,780914783,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.71323e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,792568683,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.71323e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,813457727,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.71323e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,828016757,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.73284e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,845430612,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.73284e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,863712787,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.73284e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,883377552,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.73284e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,897054672,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.73284e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,909434318,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.73284e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,927120923,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.75741e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,943933486,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.75741e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,965947628,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.75741e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,976567983,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.75741e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
2,996973276,0.0,0.0,-0.005,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.75741e-05,0,0,0.0,0,-0.00030868884641690173,3.077133015790258
3,8595705,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.75741e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,28126478,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.78086e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,43715000,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.78086e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,61713218,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.78086e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,81531286,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.78086e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,96080064,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.78086e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,110025882,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.78086e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,130682706,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.80276e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,143712282,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.80276e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,159880638,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.80276e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,176754474,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.80276e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,193143367,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.80276e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,209524631,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.80276e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,229616403,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.82228e-05,0,0,0.0,0,-0.00030236988095579657,3.077077941098485
3,248474836,0.0,0.0,-0.007,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.82228e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,263799190,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.82228e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,281668186,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.82228e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,293453216,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.82228e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,310795068,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.82228e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,330346345,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.84678e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,345324277,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.84678e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,362119674,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.84678e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,376619100,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.84678e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,393597364,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.84678e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,412571907,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.84678e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,426784753,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.87013e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,444046497,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.87013e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,460456848,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.87013e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,477836132,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.87013e-05,0,0,0.0,0,-0.00029906595591468736,3.0769792358067374
3,494753122,0.0,0.0,-0.008,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.87013e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,514189481,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.87013e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,529265642,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.89261e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,547683000,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.89261e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,561662912,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.89261e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,581922531,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.89261e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,593526363,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.89261e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,611912727,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.89261e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,628811597,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.91135e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,646627426,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.91135e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,660833597,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.91135e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,678985118,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.91135e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,697627305,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.91135e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,714331865,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.91135e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,727855920,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.9358e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,748052120,0.0,0.0,-0.01,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.9358e-05,0,0,0.0,0,-0.0002916081575678102,3.0770519534733634
3,758935689,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.9358e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,778657436,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.9358e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,798622369,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.9358e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,810011386,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.9358e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,830577850,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.95931e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,844815015,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.95931e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,861373662,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.95931e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,880422592,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.95931e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,892920255,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.95931e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,910179376,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.95931e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,927410364,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.95931e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,947784662,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.98182e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,961147785,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.98182e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,981076717,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.98182e-05,0,0,0.0,0,-0.0002574308309705368,3.07707674900559
3,992600917,0.0,0.0,-0.012,0.0,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.98182e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,14834403,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.98182e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,31043052,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-4.98182e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,42645454,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0006e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,61170101,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0006e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,76008558,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0006e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,94489097,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0006e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,111424207,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0006e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,132674455,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0006e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,144157171,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.02464e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,160739183,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.02464e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,175826072,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.02464e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,194798231,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.02464e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,210017442,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.02464e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,228948593,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.02464e-05,0,0,0.0,0,-0.00025742989964796235,3.077255562939916
4,250536680,0.0,0.0,-0.013,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.04849e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,262050628,0.0,0.0,-0.013,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.04849e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,281810283,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.04849e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,292937994,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.04849e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,312036514,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.04849e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,331447362,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.04849e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,343525171,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0713e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,361117839,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0713e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,382009029,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0713e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,394929409,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0713e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,409469604,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0713e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,427016735,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.0713e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,445214271,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.08961e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,459745645,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.08961e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,478718519,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.08961e-05,0,0,0.0,0,-0.0002508142788430116,3.0774225751545763
4,497417449,0.0,0.0,-0.015,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.08961e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,509152412,0.0,0.0,-0.015,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.08961e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,528097391,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.08961e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,546149015,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.11356e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,564280748,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.11356e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,578860044,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.11356e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,595723628,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.11356e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,615375518,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.11356e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,629462480,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.11356e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,646833181,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.13735e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,663921356,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.13735e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,678596258,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.13735e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,693268537,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.13735e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,713839769,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.13735e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,730932712,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.13735e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,744487762,0.0,0.0,-0.016,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.16006e-05,0,0,0.0,0,-0.0002450867614244483,3.0776720801976065
4,765905618,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.16006e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,777274847,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.16006e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,793633937,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.16006e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,809805393,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.16006e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,825961589,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.16006e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,847949743,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.17829e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,858783721,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.17829e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,877404928,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.17829e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
4,896878480,0.0,0.0,-0.017,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,-0.001949,-0.001949,-5.17829e-05,0,0,0.0,0,-0.00024031857901731486,3.077890113988195
